nodes,matric_values,geocode
3543,28,4113007.0
3584,28,2922003.0
3585,28,5203401.0
3599,28,5216809.0
3603,28,3122207.0
3604,28,3171808.0
3769,28,4127965.0
3896,28,3169703.0
4227,28,4103701.0
4366,28,3151305.0
40,27,3553807.0
332,27,3530607.0
419,27,2933158.0
491,27,3531407.0
611,27,2314102.0
686,27,2805604.0
736,27,2917201.0
786,27,2904902.0
788,27,2929008.0
891,27,3512902.0
937,27,4110003.0
1054,27,3146008.0
1066,27,3101102.0
1328,27,2500775.0
1334,27,2512705.0
1345,27,2608800.0
1383,27,2923803.0
1471,27,5217609.0
1568,27,2931608.0
1578,27,4302303.0
1637,27,4124509.0
1689,27,3300605.0
1768,27,5200258.0
1812,27,2102606.0
1876,27,2921104.0
1936,27,2807105.0
1950,27,3539202.0
2173,27,4107108.0
2368,27,3529302.0
2667,27,2200608.0
2682,27,1708254.0
2703,27,3142700.0
2737,27,2513927.0
2805,27,2107456.0
2943,27,2932507.0
2951,27,2106508.0
3106,27,4303707.0
3127,27,2504504.0
3222,27,4209607.0
3249,27,2931905.0
3320,27,2511301.0
3334,27,4321436.0
3374,27,3550407.0
3426,27,2605707.0
3520,27,4204558.0
3702,27,5002001.0
3748,27,3201605.0
3840,27,3516002.0
4455,27,4101606.0
4638,27,3157252.0
4936,27,4117305.0
70,26,2110609.0
155,26,2922300.0
248,26,3535507.0
257,26,3303005.0
365,26,2903607.0
369,26,2110104.0
440,26,2611804.0
456,26,4111803.0
621,26,5106778.0
729,26,5105622.0
859,26,2301604.0
967,26,2614600.0
1052,26,3518800.0
1145,26,2927200.0
1399,26,2900108.0
1415,26,2925204.0
1455,26,3532603.0
1806,26,2918209.0
1847,26,2922409.0
1868,26,2110302.0
1922,26,4305900.0
1954,26,5221502.0
2020,26,2108603.0
2058,26,2912707.0
2075,26,5208103.0
2159,26,4111308.0
2188,26,2908408.0
2235,26,1505486.0
2237,26,4310108.0
2421,26,1720903.0
2568,26,2908804.0
2603,26,4218608.0
2701,26,2111706.0
2719,26,2101509.0
2761,26,2911253.0
3041,26,2105427.0
3120,26,3152170.0
3203,26,2910750.0
3205,26,2923506.0
3206,26,2928901.0
3225,26,4316451.0
3230,26,5003256.0
3253,26,3100302.0
3342,26,1707553.0
3414,26,1715754.0
3484,26,3540705.0
3590,26,3104908.0
3606,26,5211404.0
3713,26,4216503.0
3737,26,4313490.0
3862,26,5220157.0
3888,26,4318101.0
3920,26,1301902.0
